OrderID,CustomerName,Product,UnitPrice,Quantity,OrderDate,Region
4994,John Doe,Mouse,30,5,02/13/2023,West
4995,Robert Black,Keyboard,50,10,10/04/23,West
4996,Emily White,Tablet,300,5,10/01/23,South
4997,Emily White,Keyboard,50,2,09/03/23,North
4998,Linda Green,Smartwatch,250,1,05/24/2023,West
4999,Robert Black,Mouse,30,1,04/25/2023,East
5000,Chris Brown,Mouse,30,10,07/30/2023,South
5001,Jane Smith,Smartwatch,250,8,02/25/2023,West
5002,Jane Smith,Phone,500,3,06/27/2023,West
5003,John Doe,Headphones,100,10,02/04/23,South
5004,Emily White,Mouse,30,9,12/14/2023,East
5005,Sara Khan,Keyboard,50,7,09/20/2023,East
5006,Sara Khan,Tablet,300,3,12/26/2023,South
5007,Jane Smith,Monitor,200,9,08/25/2023,South
5008,Chris Brown,Phone,500,10,10/23/2023,South
5009,Sara Khan,Headphones,100,6,12/18/2023,East
5010,Chris Brown,Headphones,100,6,01/26/2023,East
5011,Linda Green,Laptop,800,3,12/31/2023,West
5012,Linda Green,Phone,500,9,10/09/23,West
5013,Jane Smith,Tablet,300,2,08/09/23,North
5014,Emily White,Monitor,200,4,10/16/2023,North
5015,Emily White,Monitor,200,3,11/13/2023,West
5016,Emily White,Laptop,800,9,01/21/2023,North
5017,Mike Davis,Headphones,100,3,11/14/2023,South
5018,John Doe,Laptop,800,10,10/01/23,North
5019,Emily White,Headphones,100,5,08/01/23,North
5020,John Doe,Tablet,300,7,03/16/2023,North
5021,Sara Khan,Keyboard,50,2,10/20/2023,East
5022,Emily White,Mouse,30,10,12/11/23,East
5023,Emily White,Tablet,300,3,06/13/2023,North
5024,Emily White,Laptop,800,5,08/20/2023,West
5025,Chris Brown,Smartwatch,250,10,05/09/23,South
5026,Robert Black,Tablet,300,5,08/04/23,West
5027,Mike Davis,Phone,500,4,06/20/2023,West
5028,Chris Brown,Tablet,300,10,08/14/2023,South
5029,Emily White,Phone,500,1,06/19/2023,South
5030,Chris Brown,Mouse,30,6,09/12/23,North
5031,John Doe,Monitor,200,4,05/01/23,South
5032,Linda Green,Headphones,100,6,04/30/2023,East
5033,Mike Davis,Headphones,100,7,10/26/2023,West
5034,John Doe,Laptop,800,4,09/09/23,East
5035,Robert Black,Smartwatch,250,2,01/29/2023,West
5036,Mike Davis,Headphones,100,2,03/03/23,South
5037,Emily White,Mouse,30,4,05/13/2023,East
5038,Sara Khan,Mouse,30,10,10/16/2023,North
5039,Sara Khan,Monitor,200,2,08/31/2023,East
5040,Emily White,Headphones,100,3,06/02/23,West
5041,John Doe,Smartwatch,250,2,08/19/2023,North
5042,Linda Green,Phone,500,2,11/12/23,South
5043,Robert Black,Mouse,30,10,02/16/2023,North
5044,Mike Davis,Tablet,300,4,08/21/2023,West
5045,Linda Green,Keyboard,50,2,11/23/2023,North
5046,Sara Khan,Laptop,800,4,01/18/2023,South
5047,Linda Green,Tablet,300,10,08/14/2023,West
5048,John Doe,Tablet,300,6,04/04/23,East
5049,Linda Green,Keyboard,50,4,05/02/23,West
5050,Jane Smith,Headphones,100,9,12/11/23,West
5051,Sara Khan,Tablet,300,9,10/21/2023,East
5052,Linda Green,Smartwatch,250,6,02/19/2023,South
5053,,Tablet,300,9,10/31/2023,North
5054,Mike Davis,Keyboard,50,8,01/14/2023,West
5055,Robert Black,Headphones,100,6,09/06/23,South
5056,Chris Brown,Headphones,100,8,11/06/23,East
5057,Mike Davis,Tablet,300,3,11/18/2023,North
5058,Emily White,Smartwatch,250,2,12/25/2023,West
5059,Robert Black,Keyboard,50,7,05/07/23,North
5060,Sara Khan,Mouse,30,6,01/10/23,North
5061,Emily White,Laptop,800,7,10/28/2023,East
5062,,Keyboard,50,10,02/14/2023,West
5063,Mike Davis,Keyboard,50,10,10/08/23,East
5064,Robert Black,Keyboard,50,9,07/23/2023,East
5065,Emily White,Mouse,30,4,02/27/2023,South
5066,Chris Brown,Monitor,200,5,01/02/23,East
5067,Emily White,Laptop,800,9,02/11/23,East
5068,Linda Green,Keyboard,50,9,02/24/2023,East
5069,John Doe,Keyboard,50,,12/04/23,East
5070,Linda Green,Monitor,200,9,11/22/2023,East
5071,Robert Black,Phone,500,5,04/12/23,North
5072,Linda Green,Keyboard,50,5,09/16/2023,South
5073,Sara Khan,Headphones,100,9,08/25/2023,South
5074,Linda Green,Mouse,30,5,05/25/2023,West
5075,Mike Davis,Laptop,800,,04/07/23,South
5076,Linda Green,Headphones,100,3,07/03/23,North
5077,John Doe,Tablet,300,5,03/11/23,North
5078,Sara Khan,Tablet,300,6,06/13/2023,East
5079,John Doe,Phone,500,3,06/02/23,West
5080,Robert Black,Mouse,30,4,10/24/2023,East
5081,Robert Black,Mouse,30,4,11/03/23,North
5082,Jane Smith,Mouse,30,7,07/07/23,South
5083,John Doe,Headphones,100,7,07/01/23,South
5084,Emily White,Tablet,300,8,02/24/2023,South
5085,Robert Black,Phone,500,3,04/06/23,West
5086,Linda Green,Monitor,200,8,02/06/23,South
5087,Sara Khan,Laptop,800,5,05/09/23,West
5088,Linda Green,Laptop,800,8,01/29/2023,South
5089,Robert Black,Mouse,30,2,06/03/23,East
5090,Emily White,Tablet,300,10,03/21/2023,South
5091,Sara Khan,Tablet,300,2,02/17/2023,East
5092,Sara Khan,Tablet,300,5,05/14/2023,West
5093,Emily White,Keyboard,50,1,01/03/23,East
5094,Linda Green,Mouse,30,7,06/21/2023,North
5095,John Doe,Laptop,800,7,12/24/2023,East
5096,,Headphones,100,7,06/10/23,East
5097,John Doe,Mouse,30,1,06/03/23,East
5098,Mike Davis,Keyboard,50,9,09/21/2023,North
5099,Mike Davis,Tablet,300,2,05/19/2023,South
5100,Sara Khan,Phone,500,10,05/27/2023,North
5101,Emily White,Tablet,300,1,02/16/2023,West
5102,Mike Davis,Keyboard,50,9,01/28/2023,North
5103,Emily White,Mouse,30,7,06/06/23,North
5104,Sara Khan,Tablet,300,8,06/18/2023,South
5105,Robert Black,Mouse,30,6,07/05/23,South
5106,Linda Green,Phone,500,6,06/15/2023,North
5107,,Monitor,200,6,08/31/2023,South
5108,Mike Davis,Laptop,800,3,07/13/2023,South
5109,Jane Smith,Keyboard,50,3,12/12/23,West
5110,Mike Davis,Headphones,100,1,05/28/2023,West
5111,Chris Brown,Laptop,800,3,03/09/23,East
5112,Sara Khan,Laptop,800,7,04/04/23,East
5113,Sara Khan,Mouse,30,7,10/18/2023,South
5114,Chris Brown,Laptop,800,8,09/27/2023,West
5115,Sara Khan,Smartwatch,250,4,06/26/2023,North
5116,Jane Smith,Tablet,300,5,04/11/23,South
5117,Sara Khan,Monitor,200,7,07/13/2023,West
5118,Jane Smith,Phone,500,3,03/30/2023,East
5119,Emily White,Keyboard,50,9,09/30/2023,North
5120,Sara Khan,Laptop,800,4,01/05/23,West
5121,Jane Smith,Headphones,100,5,04/17/2023,South
5122,Mike Davis,Smartwatch,250,5,08/08/23,North
5123,Linda Green,Tablet,300,5,07/09/23,South
5124,Robert Black,Monitor,200,4,09/06/23,East
5125,Mike Davis,Phone,500,1,05/07/23,East
5126,Robert Black,Monitor,200,10,04/27/2023,East
5127,Chris Brown,Monitor,200,10,01/08/23,South
5128,Chris Brown,Laptop,800,6,04/02/23,West
5129,Mike Davis,Phone,500,6,12/21/2023,North
5130,Jane Smith,Smartwatch,250,6,09/26/2023,South
5131,Jane Smith,Keyboard,50,2,03/09/23,West
5132,Sara Khan,Laptop,800,4,07/28/2023,North
5133,John Doe,Keyboard,50,4,01/30/2023,South
5134,Linda Green,Smartwatch,250,7,01/14/2023,West
5135,Sara Khan,Headphones,100,5,07/29/2023,East
5136,Emily White,Phone,500,6,11/14/2023,East
5137,Jane Smith,Headphones,100,5,01/27/2023,South
5138,Jane Smith,Monitor,200,1,08/05/23,South
5139,Mike Davis,Mouse,30,1,07/02/23,East
5140,Linda Green,Monitor,200,9,02/18/2023,West
5141,Emily White,Tablet,300,5,07/30/2023,North
5142,Chris Brown,Laptop,800,6,12/30/2023,East
5143,Sara Khan,Tablet,300,8,12/24/2023,West
5144,John Doe,Smartwatch,250,4,06/08/23,East
5145,Sara Khan,Mouse,30,10,02/08/23,West
5146,Emily White,Laptop,800,1,11/16/2023,West
5147,Jane Smith,Mouse,30,6,11/28/2023,East
5148,Robert Black,Mouse,30,5,11/02/23,East
5149,Emily White,Mouse,30,5,01/12/23,West
5150,Jane Smith,Monitor,200,6,02/07/23,West
5151,Jane Smith,Phone,500,9,04/13/2023,South
5152,Emily White,Tablet,300,10,04/07/23,North
5153,Sara Khan,Mouse,30,10,05/21/2023,North
5154,Jane Smith,Tablet,300,6,11/05/23,North
5155,Sara Khan,Smartwatch,250,2,12/07/23,North
5156,John Doe,Smartwatch,250,10,04/09/23,South
5157,Sara Khan,Smartwatch,250,10,09/15/2023,South
5158,Linda Green,Smartwatch,250,7,07/12/23,East
5159,Sara Khan,Keyboard,50,8,08/31/2023,West
5160,Jane Smith,Smartwatch,250,3,04/13/2023,East
5161,Mike Davis,Laptop,800,1,06/19/2023,East
5162,Mike Davis,Tablet,300,7,07/18/2023,East
5163,John Doe,Keyboard,50,7,01/01/24,West
5164,Mike Davis,Tablet,300,7,05/18/2023,North
5165,Emily White,Headphones,100,5,07/09/23,West
5166,John Doe,Tablet,300,3,05/03/23,East
5167,Robert Black,Monitor,200,8,06/18/2023,South
5168,Jane Smith,Headphones,100,9,03/21/2023,North
5169,Emily White,Mouse,30,7,09/15/2023,North
5170,Linda Green,Mouse,30,2,04/02/23,East
5171,Sara Khan,Tablet,300,10,05/06/23,North
5172,Linda Green,Mouse,30,4,07/21/2023,South
5173,Sara Khan,Phone,500,9,12/28/2023,East
5174,Chris Brown,Tablet,300,5,12/20/2023,West
5175,Sara Khan,Headphones,100,5,03/17/2023,South
5176,Linda Green,Smartwatch,250,4,12/10/23,North
5177,Mike Davis,Smartwatch,250,4,04/20/2023,North
5178,Mike Davis,Monitor,200,1,03/01/23,West
5179,Emily White,Tablet,300,10,08/04/23,West
5180,Linda Green,Mouse,30,1,02/06/23,West
5181,John Doe,Phone,500,,02/05/23,South
5182,Emily White,Mouse,30,5,03/29/2023,North
5183,Robert Black,Monitor,200,4,01/15/2023,East
5184,Chris Brown,Laptop,800,9,10/21/2023,North
5185,Linda Green,Phone,500,7,04/04/23,South
5186,Emily White,Mouse,30,1,08/13/2023,West
5187,Emily White,Smartwatch,250,3,04/25/2023,North
5188,Jane Smith,Tablet,300,6,02/16/2023,West
5189,John Doe,Headphones,100,3,04/14/2023,West
5190,Emily White,Smartwatch,250,8,12/03/23,South
5191,John Doe,Mouse,30,5,09/12/23,East
5192,John Doe,Monitor,200,6,06/30/2023,South
5193,Linda Green,Phone,500,10,09/20/2023,West
5194,Sara Khan,Tablet,300,7,07/10/23,West
5195,John Doe,Mouse,30,2,04/21/2023,South
5196,John Doe,Laptop,800,9,10/13/2023,North
5197,Jane Smith,Phone,500,9,01/30/2023,North
5198,Linda Green,Tablet,300,5,01/10/23,North
5199,Sara Khan,Mouse,30,9,06/08/23,South
5200,Jane Smith,Monitor,200,2,01/01/23,South
5201,Mike Davis,Monitor,200,5,06/13/2023,South
5202,Jane Smith,Monitor,200,1,08/18/2023,North
5203,Linda Green,Laptop,800,5,03/20/2023,South
5204,Chris Brown,Tablet,300,5,01/05/23,North
5205,John Doe,Smartwatch,250,9,02/13/2023,North
5206,Sara Khan,Laptop,800,6,05/15/2023,West
5207,Robert Black,Headphones,100,9,08/15/2023,North
5208,Emily White,Headphones,100,4,07/05/23,North
5209,Emily White,Phone,500,8,11/16/2023,East
5210,Jane Smith,Smartwatch,250,7,12/19/2023,South
5211,John Doe,Mouse,30,1,10/10/23,North
5212,Sara Khan,Phone,500,10,09/17/2023,South
5213,Jane Smith,Keyboard,50,3,02/13/2023,East
5214,Emily White,Tablet,300,5,07/21/2023,East
5215,Jane Smith,Keyboard,50,4,03/06/23,West
5216,John Doe,Phone,500,10,12/29/2023,West
5217,Chris Brown,Monitor,200,6,03/24/2023,West
5218,Mike Davis,Tablet,300,7,12/23/2023,East
5219,Jane Smith,Headphones,100,4,01/24/2023,West
5220,Robert Black,Keyboard,50,8,01/07/23,North
5221,Linda Green,Monitor,200,1,06/07/23,North
5222,John Doe,Smartwatch,250,9,03/06/23,East
5223,Jane Smith,Headphones,100,9,11/07/23,West
5224,Chris Brown,Smartwatch,250,9,11/29/2023,East
5225,Sara Khan,Tablet,300,4,05/08/23,South
5226,Mike Davis,Tablet,300,10,02/14/2023,East
5227,Jane Smith,Tablet,300,4,11/05/23,East
5228,Sara Khan,Phone,500,7,12/01/23,South
5229,Linda Green,Mouse,30,9,02/24/2023,North
5230,Linda Green,Tablet,300,2,11/27/2023,North
5231,Robert Black,Laptop,800,1,03/07/23,West
5232,Sara Khan,Laptop,800,1,01/27/2023,South
5233,Mike Davis,Laptop,800,4,08/26/2023,North
5234,John Doe,Laptop,800,5,10/16/2023,East
5235,Robert Black,Keyboard,50,6,12/09/23,South
5236,Sara Khan,Monitor,200,6,10/06/23,North
5237,Chris Brown,Tablet,300,9,01/31/2023,South
5238,Emily White,Tablet,300,10,04/01/23,South
5239,John Doe,Smartwatch,250,7,10/25/2023,East
5240,Chris Brown,Laptop,800,8,12/19/2023,North
5241,Jane Smith,Headphones,100,5,09/04/23,West
5242,John Doe,Smartwatch,250,8,07/11/23,South
5243,Jane Smith,Tablet,300,1,02/23/2023,North
5244,Mike Davis,Keyboard,50,1,02/19/2023,North
5245,Emily White,Keyboard,50,3,03/27/2023,West
5246,John Doe,Headphones,100,6,05/22/2023,South
5247,Emily White,Laptop,800,1,03/24/2023,North
5248,Mike Davis,Headphones,100,8,10/30/2023,West
5249,Jane Smith,Tablet,300,10,02/05/23,East
5250,Linda Green,Tablet,300,4,04/14/2023,East
5251,Sara Khan,Laptop,800,4,02/02/23,West
5252,Robert Black,Monitor,200,6,07/13/2023,South
5253,Chris Brown,Keyboard,50,2,04/17/2023,East
5254,Jane Smith,Keyboard,50,1,02/17/2023,North
5255,Emily White,Headphones,100,4,09/05/23,East
5256,John Doe,Mouse,30,9,01/16/2023,East
5257,Linda Green,Phone,500,8,05/05/23,West
5258,Linda Green,Smartwatch,250,2,07/25/2023,South
5259,Jane Smith,Headphones,100,8,02/06/23,South
5260,Mike Davis,Headphones,100,7,09/06/23,East
5261,Emily White,Smartwatch,250,2,01/10/23,West
5262,Chris Brown,Headphones,100,10,06/13/2023,South
5263,Linda Green,Keyboard,50,,02/10/23,North
5264,Mike Davis,Tablet,300,5,11/11/23,North
5265,Linda Green,Headphones,100,6,10/17/2023,West
5266,,Headphones,100,3,10/21/2023,West
5267,John Doe,Mouse,30,8,10/21/2023,East
5268,Mike Davis,Phone,500,8,05/03/23,North
5269,,Keyboard,50,8,05/15/2023,South
5270,Sara Khan,Smartwatch,250,1,03/19/2023,South
5271,Linda Green,Headphones,100,1,06/11/23,West
5272,Jane Smith,Phone,500,8,09/20/2023,West
5273,Chris Brown,Monitor,200,3,09/01/23,East
5274,Robert Black,Keyboard,50,1,09/02/23,West
5275,Emily White,Mouse,30,6,10/01/23,West
5276,Mike Davis,Mouse,30,10,02/05/23,East
5277,Chris Brown,Mouse,30,7,07/21/2023,East
5278,Robert Black,Monitor,200,7,04/04/23,West
5279,Chris Brown,Laptop,800,2,03/26/2023,North
5280,Chris Brown,Phone,500,9,08/24/2023,North
5281,Linda Green,Monitor,200,3,01/25/2023,East
5282,Jane Smith,Phone,500,8,05/15/2023,North
5283,Mike Davis,Monitor,200,1,01/02/23,West
5284,Robert Black,Tablet,300,10,12/20/2023,North
5285,Mike Davis,Monitor,200,6,07/25/2023,South
5286,John Doe,Keyboard,50,3,03/20/2023,East
5287,Jane Smith,Keyboard,50,5,12/23/2023,South
5288,Mike Davis,Monitor,200,8,04/10/23,West
5289,John Doe,Phone,500,9,09/14/2023,West
5290,John Doe,Headphones,100,5,08/23/2023,South
5291,John Doe,Tablet,300,1,12/02/23,East
5292,John Doe,Headphones,100,10,01/07/23,South
5293,Emily White,Monitor,200,5,08/26/2023,South
5294,Sara Khan,Tablet,300,3,09/21/2023,East
5295,Emily White,Mouse,30,9,09/25/2023,West
5296,Robert Black,Smartwatch,250,6,11/14/2023,North
5297,Robert Black,Smartwatch,250,8,02/05/23,North
5298,John Doe,Mouse,30,1,05/05/23,East
5299,John Doe,Headphones,100,9,02/04/23,North
5300,Mike Davis,Smartwatch,250,6,01/20/2023,North
5301,Mike Davis,Tablet,300,1,10/27/2023,East
5302,Chris Brown,Headphones,100,10,03/14/2023,West
5303,Jane Smith,Tablet,300,5,06/12/23,South
5304,John Doe,Phone,500,4,09/15/2023,South
5305,Sara Khan,Laptop,800,10,10/28/2023,South
5306,Mike Davis,Phone,500,1,08/01/23,West
5307,John Doe,Smartwatch,250,7,10/26/2023,East
5308,Emily White,Mouse,30,2,08/22/2023,South
5309,John Doe,Keyboard,50,10,05/16/2023,South
5310,Chris Brown,Laptop,800,10,09/16/2023,West
5311,Mike Davis,Headphones,100,10,03/01/23,South
5312,Jane Smith,Phone,500,4,01/26/2023,West
5313,Chris Brown,Monitor,200,5,11/01/23,East
5314,Emily White,Laptop,800,6,01/04/23,South
5315,Chris Brown,Keyboard,50,10,08/15/2023,East
5316,Emily White,Mouse,30,3,12/24/2023,West
5317,Robert Black,Keyboard,50,10,08/02/23,East
5318,Chris Brown,Keyboard,50,7,09/11/23,North
5319,Chris Brown,Headphones,100,8,07/08/23,North
5320,John Doe,Monitor,200,4,12/02/23,North
5321,Chris Brown,Headphones,100,1,05/27/2023,South
5322,John Doe,Headphones,100,3,04/01/23,East
5323,Chris Brown,Keyboard,50,5,07/14/2023,West
5324,Linda Green,Smartwatch,250,3,05/25/2023,South
5325,Jane Smith,Laptop,800,5,02/13/2023,South
5326,Jane Smith,Phone,500,7,05/17/2023,North
5327,Robert Black,Keyboard,50,4,07/05/23,East
5328,John Doe,Monitor,200,4,01/22/2023,South
5329,Emily White,Monitor,200,4,07/07/23,East
5330,Robert Black,Monitor,200,10,08/02/23,North
5331,Linda Green,Phone,500,3,11/26/2023,North
5332,Jane Smith,Mouse,30,5,11/26/2023,West
5333,Emily White,Laptop,800,10,03/01/23,South
5334,Emily White,Laptop,800,9,10/21/2023,South
5335,Robert Black,Smartwatch,250,5,06/22/2023,South
5336,Sara Khan,Keyboard,50,6,01/28/2023,West
5337,Robert Black,Laptop,800,1,10/16/2023,South
5338,Chris Brown,Monitor,200,8,03/03/23,East
5339,Jane Smith,Headphones,100,9,09/26/2023,North
5340,John Doe,Headphones,100,1,10/01/23,West
5341,Emily White,Laptop,800,5,04/01/23,South
5342,John Doe,Keyboard,50,2,07/30/2023,West
5343,Sara Khan,Headphones,100,7,01/16/2023,North
5344,John Doe,Headphones,100,6,04/09/23,South
5345,Jane Smith,Keyboard,50,4,10/28/2023,West
5346,Jane Smith,Keyboard,50,2,05/06/23,South
5347,Mike Davis,Phone,500,10,08/04/23,North
5348,Mike Davis,Smartwatch,250,9,08/29/2023,East
5349,John Doe,Keyboard,50,3,08/19/2023,South
5350,Chris Brown,Phone,500,8,09/11/23,West
5351,Mike Davis,Laptop,800,4,04/10/23,North
5352,,Laptop,800,9,12/08/23,South
5353,Sara Khan,Smartwatch,250,5,02/19/2023,East
5354,Chris Brown,Monitor,200,2,12/11/23,North
5355,Emily White,Keyboard,50,3,11/29/2023,North
5356,Robert Black,Monitor,200,8,03/04/23,North
5357,Jane Smith,Mouse,30,5,01/24/2023,North
5358,Emily White,Laptop,800,3,06/18/2023,North
5359,Jane Smith,Laptop,800,3,07/21/2023,East
5360,Jane Smith,Headphones,100,3,06/23/2023,West
5361,Emily White,Smartwatch,250,2,10/24/2023,South
5362,Emily White,Phone,500,4,07/31/2023,South
5363,Linda Green,Smartwatch,250,6,02/27/2023,South
5364,John Doe,Mouse,30,1,02/25/2023,West
5365,Robert Black,Monitor,200,4,12/16/2023,North
5366,Jane Smith,Tablet,300,1,11/02/23,West
5367,Linda Green,Smartwatch,250,6,07/27/2023,South
5368,Sara Khan,Smartwatch,250,6,03/12/23,East
5369,Emily White,Mouse,30,9,03/30/2023,North
5370,John Doe,Tablet,300,8,04/02/23,North
5371,Linda Green,Smartwatch,250,10,06/24/2023,North
5372,Jane Smith,Monitor,200,5,03/12/23,North
5373,Mike Davis,Keyboard,50,3,01/30/2023,West
5374,Chris Brown,Keyboard,50,7,08/05/23,East
5375,Robert Black,Smartwatch,250,7,09/25/2023,East
5376,Sara Khan,Monitor,200,3,03/07/23,North
5377,Chris Brown,Laptop,800,2,05/05/23,West
5378,Sara Khan,Smartwatch,250,6,08/26/2023,South
5379,Chris Brown,Keyboard,50,3,08/02/23,East
5380,Robert Black,Headphones,100,6,02/08/23,South
5381,Chris Brown,Monitor,200,1,09/01/23,West
5382,Emily White,Smartwatch,250,9,12/09/23,East
5383,Mike Davis,Monitor,200,5,12/04/23,South
5384,Robert Black,Mouse,30,7,02/16/2023,South
5385,Jane Smith,Mouse,30,1,05/04/23,North
5386,John Doe,Smartwatch,250,1,03/29/2023,North
5387,Jane Smith,Phone,500,5,11/06/23,South
5388,Chris Brown,Mouse,30,9,04/01/23,South
5389,Robert Black,Phone,500,10,01/30/2023,West
5390,Sara Khan,Phone,500,1,12/24/2023,South
5391,Mike Davis,Headphones,100,7,01/20/2023,West
5392,John Doe,Phone,500,2,05/29/2023,North
5393,Linda Green,Headphones,100,8,07/23/2023,North
5394,Sara Khan,Headphones,100,10,05/02/23,West
5395,Robert Black,Mouse,30,3,05/03/23,South
5396,Sara Khan,Smartwatch,250,8,06/21/2023,South
5397,Sara Khan,Smartwatch,250,7,10/16/2023,South
5398,Mike Davis,Monitor,200,5,09/09/23,East
5399,John Doe,Mouse,30,5,03/05/23,West
5400,Emily White,Tablet,300,5,06/29/2023,East
5401,Chris Brown,Headphones,100,7,03/26/2023,North
5402,John Doe,Laptop,800,10,08/28/2023,West
5403,Mike Davis,Mouse,30,4,03/04/23,North
5404,Chris Brown,Tablet,300,8,11/12/23,South
5405,Mike Davis,Keyboard,50,6,01/22/2023,East
5406,Emily White,Laptop,800,5,05/06/23,West
5407,Emily White,Laptop,800,8,04/24/2023,North
5408,Robert Black,Keyboard,50,1,11/15/2023,North
5409,Emily White,Keyboard,50,7,12/07/23,West
5410,Linda Green,Smartwatch,250,4,06/28/2023,North
5411,Sara Khan,Smartwatch,250,7,02/12/23,East
5412,Mike Davis,Keyboard,50,7,06/10/23,North
5413,Linda Green,Smartwatch,250,9,09/30/2023,West
5414,Jane Smith,Laptop,800,3,10/03/23,West
5415,Jane Smith,Laptop,800,1,11/18/2023,North
5416,Chris Brown,Mouse,30,10,04/25/2023,North
5417,Chris Brown,Keyboard,50,1,04/19/2023,West
5418,Linda Green,Mouse,30,5,02/10/23,East
5419,Robert Black,Keyboard,50,,05/10/23,South
5420,John Doe,Phone,500,4,11/30/2023,East
5421,Robert Black,Tablet,300,8,03/06/23,East
5422,Robert Black,Headphones,100,2,12/08/23,West
5423,John Doe,Phone,500,6,12/29/2023,East
5424,Mike Davis,Smartwatch,250,3,07/27/2023,North
5425,Sara Khan,Laptop,800,6,07/04/23,West
5426,Chris Brown,Smartwatch,250,3,05/15/2023,North
5427,Mike Davis,Keyboard,50,4,04/03/23,South
5428,Emily White,Keyboard,50,7,12/27/2023,North
5429,Mike Davis,Mouse,30,3,11/16/2023,East
5430,Sara Khan,Mouse,30,7,09/26/2023,South
5431,Mike Davis,Tablet,300,10,08/17/2023,North
5432,John Doe,Smartwatch,250,5,11/05/23,North
5433,Sara Khan,Phone,500,4,09/13/2023,North
5434,Sara Khan,Tablet,300,,03/22/2023,East
5435,Emily White,Smartwatch,250,8,07/26/2023,North
5436,Jane Smith,Laptop,800,2,06/29/2023,West
5437,Mike Davis,Phone,500,5,12/06/23,East
5438,Emily White,Mouse,30,4,04/14/2023,East
5439,Sara Khan,Monitor,200,6,02/26/2023,North
5440,Sara Khan,Headphones,100,9,12/11/23,West
5441,Sara Khan,Phone,500,2,12/21/2023,West
5442,Chris Brown,Tablet,300,10,06/22/2023,South
5443,Jane Smith,Keyboard,50,8,12/08/23,West
5444,Sara Khan,Headphones,100,5,04/09/23,West
5445,,Phone,500,7,07/17/2023,East
5446,Robert Black,Smartwatch,250,8,02/18/2023,West
5447,Chris Brown,Phone,500,9,10/19/2023,East
5448,Sara Khan,Monitor,200,3,04/26/2023,North
5449,Jane Smith,Smartwatch,250,5,06/24/2023,East
5450,Mike Davis,Mouse,30,3,01/26/2023,North
5451,Emily White,Tablet,300,2,05/16/2023,East
5452,Jane Smith,Keyboard,50,5,03/09/23,North
5453,Linda Green,Headphones,100,5,05/17/2023,North
5454,Sara Khan,Keyboard,50,10,12/27/2023,East
5455,,Mouse,30,1,04/18/2023,East
5456,Emily White,Headphones,100,3,07/14/2023,East
5457,Sara Khan,Keyboard,50,1,01/14/2023,South
5458,Jane Smith,Headphones,100,7,10/23/2023,West
5459,John Doe,Mouse,30,2,09/24/2023,North
5460,Mike Davis,Laptop,800,2,01/16/2023,North
5461,Sara Khan,Tablet,300,5,06/04/23,East
5462,Emily White,Tablet,300,7,10/25/2023,South
5463,Chris Brown,Headphones,100,6,01/10/23,West
5464,Robert Black,Phone,500,4,12/16/2023,West
5465,Mike Davis,Laptop,800,6,02/25/2023,East
5466,Linda Green,Headphones,100,1,02/17/2023,North
5467,John Doe,Monitor,200,5,05/14/2023,East
5468,Chris Brown,Laptop,800,5,09/18/2023,East
5469,John Doe,Headphones,100,1,05/12/23,East
5470,Sara Khan,Headphones,100,4,07/15/2023,South
5471,John Doe,Keyboard,50,2,08/13/2023,North
5472,Jane Smith,Smartwatch,250,3,05/26/2023,East
5473,Robert Black,Headphones,100,6,01/05/23,North
5474,Sara Khan,Phone,500,7,12/02/23,North
5475,Mike Davis,Monitor,200,5,11/02/23,South
5476,Robert Black,Headphones,100,6,06/16/2023,East
5477,Linda Green,Headphones,100,10,12/07/23,East
5478,Sara Khan,Headphones,100,4,02/24/2023,North
5479,Jane Smith,Monitor,200,5,03/25/2023,North
5480,Jane Smith,Monitor,200,8,08/04/23,South
5481,Robert Black,Laptop,800,1,04/05/23,West
5482,John Doe,Smartwatch,250,9,02/21/2023,North
5483,Emily White,Smartwatch,250,4,02/08/23,South
5484,Sara Khan,Mouse,30,3,11/01/23,North
5485,Robert Black,Keyboard,50,3,01/13/2023,West
5486,Emily White,Phone,500,3,09/25/2023,East
5487,Chris Brown,Monitor,200,9,07/12/23,West
5488,John Doe,Keyboard,50,10,03/30/2023,West
5489,Robert Black,Tablet,300,9,01/10/23,West
5490,Chris Brown,Monitor,200,6,12/24/2023,North
5491,John Doe,Headphones,100,3,05/02/23,East
5492,Linda Green,Phone,500,1,04/15/2023,South
5493,Emily White,Mouse,30,,02/13/2023,South
5494,Linda Green,Keyboard,50,3,07/28/2023,East
5495,Mike Davis,Laptop,800,4,01/20/2023,West
5496,Emily White,Headphones,100,5,10/28/2023,East
5497,John Doe,Monitor,200,9,04/30/2023,South
5498,John Doe,Tablet,300,2,04/18/2023,South
5499,John Doe,Keyboard,50,4,04/09/23,East
5500,Sara Khan,Headphones,100,9,11/16/2023,North
5501,John Doe,Smartwatch,250,1,10/31/2023,East
5502,Sara Khan,Keyboard,50,10,10/23/2023,West
5503,John Doe,Phone,500,10,10/10/23,West
5504,Robert Black,Keyboard,50,4,09/09/23,East
5505,Mike Davis,Smartwatch,250,8,03/13/2023,North
5506,Mike Davis,Tablet,300,6,07/07/23,East
5507,John Doe,Mouse,30,1,05/19/2023,North
5508,Chris Brown,Headphones,100,8,09/24/2023,South
5509,Jane Smith,Smartwatch,250,10,04/29/2023,East
5510,Emily White,Phone,500,2,01/25/2023,West
